fips,county,state,lat,long,population,combined_key
30039,Granite,Montana,46.4060522,-113.4414186,3379,"Granite, Montana"
30041,Hill,Montana,48.62879827,-110.1129252,16484,"Hill, Montana"
30043,Jefferson,Montana,46.14907081,-112.094396,12221,"Jefferson, Montana"
30045,Judith Basin,Montana,47.04581276,-110.2660688,2007,"Judith Basin, Montana"
30047,Lake,Montana,47.64514965,-114.0898013,30458,"Lake, Montana"
30049,Lewis and Clark,Montana,47.12610041,-112.394698,69432,"Lewis and Clark, Montana"
30051,Liberty,Montana,48.56084317,-111.024307,2337,"Liberty, Montana"
30053,Lincoln,Montana,48.54265777,-115.4046155,19980,"Lincoln, Montana"
30055,McCone,Montana,47.64469406,-105.7944994,1664,"McCone, Montana"
30057,Madison,Montana,45.30080065,-111.9173017,8600,"Madison, Montana"
30059,Meagher,Montana,46.59907074,-110.8898557,1862,"Meagher, Montana"
30061,Mineral,Montana,47.15283992,-115.0015239,4397,"Mineral, Montana"
30063,Missoula,Montana,47.03728583,-113.9213508,119600,"Missoula, Montana"
30065,Musselshell,Montana,46.49684637,-108.39498,4633,"Musselshell, Montana"
30067,Park,Montana,45.48965095,-110.5264394,16606,"Park, Montana"
30069,Petroleum,Montana,47.1182463,-108.2508876,487,"Petroleum, Montana"
30071,Phillips,Montana,48.25936577,-107.9128511,3954,"Phillips, Montana"
30073,Pondera,Montana,48.22773388,-112.2252703,5911,"Pondera, Montana"
30075,Powder River,Montana,45.39617714,-105.636738,1682,"Powder River, Montana"
30077,Powell,Montana,46.85538891,-112.9359164,6890,"Powell, Montana"
30079,Prairie,Montana,46.86048047,-105.379384,1077,"Prairie, Montana"
30081,Ravalli,Montana,46.08520862,-114.1189164,43806,"Ravalli, Montana"
30083,Richland,Montana,47.78668011,-104.5610786,10803,"Richland, Montana"
30085,Roosevelt,Montana,48.29607488,-105.0079268,11004,"Roosevelt, Montana"
30087,Rosebud,Montana,46.23397237,-106.729288,8937,"Rosebud, Montana"
30089,Sanders,Montana,47.67657534,-115.1329916,12113,"Sanders, Montana"
30091,Sheridan,Montana,48.72085833,-104.503829,3309,"Sheridan, Montana"
30093,Silver Bow,Montana,45.90018933,-112.6620092,34915,"Silver Bow, Montana"
30095,Stillwater,Montana,45.67071407,-109.3950061,9642,"Stillwater, Montana"
30097,Sweet Grass,Montana,45.81367654,-109.9425686,3737,"Sweet Grass, Montana"
30099,Teton,Montana,47.83741052,-112.2410688,6147,"Teton, Montana"
30101,Toole,Montana,48.65577551,-111.6942414,4736,"Toole, Montana"
30103,Treasure,Montana,46.2097322,-107.2666516,696,"Treasure, Montana"
30105,Valley,Montana,48.36435097,-106.6669635,7396,"Valley, Montana"
30107,Wheatland,Montana,46.46652491,-109.8464636,2126,"Wheatland, Montana"
30109,Wibaux,Montana,46.95925154,-104.2510927,969,"Wibaux, Montana"
30111,Yellowstone,Montana,45.93955949,-108.2691486,161300,"Yellowstone, Montana"
31001,Adams,Nebraska,40.5244942,-98.50117804,31363,"Adams, Nebraska"
31003,Antelope,Nebraska,42.17695516,-98.0666283,6298,"Antelope, Nebraska"
31005,Arthur,Nebraska,41.56896142,-101.6959559,463,"Arthur, Nebraska"
31007,Banner,Nebraska,41.54634427,-103.7114332,745,"Banner, Nebraska"
31009,Blaine,Nebraska,41.91311716,-99.97677845,465,"Blaine, Nebraska"
31011,Boone,Nebraska,41.70759415,-98.06737183,5192,"Boone, Nebraska"
31013,Box Butte,Nebraska,42.22079243,-103.0878834,10783,"Box Butte, Nebraska"
31015,Boyd,Nebraska,42.8997274,-98.76486568,1919,"Boyd, Nebraska"
31017,Brown,Nebraska,42.43018907,-99.92904055,2955,"Brown, Nebraska"
31019,Buffalo,Nebraska,40.85486962,-99.07500296,49659,"Buffalo, Nebraska"
31021,Burt,Nebraska,41.85056773,-96.32605633,6459,"Burt, Nebraska"
31023,Butler,Nebraska,41.22703692,-97.13106306,8016,"Butler, Nebraska"
31025,Cass,Nebraska,40.90899107,-96.13971217,26248,"Cass, Nebraska"
31027,Cedar,Nebraska,42.5988851,-97.25311951,8402,"Cedar, Nebraska"
31029,Chase,Nebraska,40.5237198,-101.6978026,3924,"Chase, Nebraska"
31031,Cherry,Nebraska,42.54502621,-101.1244332,5689,"Cherry, Nebraska"
31033,Cheyenne,Nebraska,41.21999357,-102.9941693,8910,"Cheyenne, Nebraska"
31035,Clay,Nebraska,40.52439441,-98.05126296,6203,"Clay, Nebraska"
31037,Colfax,Nebraska,41.57486951,-97.0868542,10709,"Colfax, Nebraska"
31039,Cuming,Nebraska,41.91637624,-96.78730772,8846,"Cuming, Nebraska"
31041,Custer,Nebraska,41.39374521,-99.72805369,10777,"Custer, Nebraska"
31043,Dakota,Nebraska,42.39040144,-96.56656425,20026,"Dakota, Nebraska"
31045,Dawes,Nebraska,42.71985036,-103.1313774,8589,"Dawes, Nebraska"
31047,Dawson,Nebraska,40.87028216,-99.8201461,23595,"Dawson, Nebraska"
31049,Deuel,Nebraska,41.11168186,-102.3333331,1794,"Deuel, Nebraska"
31051,Dixon,Nebraska,42.49188363,-96.86782408,5636,"Dixon, Nebraska"
31053,Dodge,Nebraska,41.58071748,-96.65598179,36565,"Dodge, Nebraska"
31055,Douglas,Nebraska,41.29518299,-96.15085305,571327,"Douglas, Nebraska"
31057,Dundy,Nebraska,40.17638677,-101.6876522,1693,"Dundy, Nebraska"
31059,Fillmore,Nebraska,40.52458567,-97.59646937,5462,"Fillmore, Nebraska"
31061,Franklin,Nebraska,40.17636348,-98.95299073,2979,"Franklin, Nebraska"
31063,Frontier,Nebraska,40.52993007,-100.3924658,2627,"Frontier, Nebraska"
31065,Furnas,Nebraska,40.17642064,-99.91247454,4676,"Furnas, Nebraska"
31067,Gage,Nebraska,40.26186809,-96.68946704,21513,"Gage, Nebraska"
31069,Garden,Nebraska,41.61703149,-102.3313973,1837,"Garden, Nebraska"
31071,Garfield,Nebraska,41.91428955,-98.99111827,1969,"Garfield, Nebraska"
31073,Gosper,Nebraska,40.51481965,-99.83020279,1990,"Gosper, Nebraska"
31075,Grant,Nebraska,41.91528587,-101.740701,623,"Grant, Nebraska"
31077,Greeley,Nebraska,41.56742671,-98.52150266,2356,"Greeley, Nebraska"
31079,Hall,Nebraska,40.87257079,-98.50218293,61353,"Hall, Nebraska"
31081,Hamilton,Nebraska,40.87349452,-98.02099117,9324,"Hamilton, Nebraska"
31083,Harlan,Nebraska,40.17658508,-99.40438879,3380,"Harlan, Nebraska"
31085,Hayes,Nebraska,40.52451972,-101.0603568,922,"Hayes, Nebraska"
31087,Hitchcock,Nebraska,40.17609175,-101.0416477,2762,"Hitchcock, Nebraska"
31089,Holt,Nebraska,42.45522056,-98.78402558,10067,"Holt, Nebraska"
31091,Hooker,Nebraska,41.91586243,-101.1354293,682,"Hooker, Nebraska"
31093,Howard,Nebraska,41.2200529,-98.5166499,6445,"Howard, Nebraska"
31095,Jefferson,Nebraska,40.17584531,-97.142601,7046,"Jefferson, Nebraska"
31097,Johnson,Nebraska,40.39257596,-96.26522753,5071,"Johnson, Nebraska"
31099,Kearney,Nebraska,40.50663314,-98.94877182,6495,"Kearney, Nebraska"
31101,Keith,Nebraska,41.19930341,-101.6620164,8034,"Keith, Nebraska"
31103,Keya Paha,Nebraska,42.87990694,-99.71343729,806,"Keya Paha, Nebraska"
31105,Kimball,Nebraska,41.19774275,-103.7148131,3632,"Kimball, Nebraska"
31107,Knox,Nebraska,42.63758421,-97.89178836,8332,"Knox, Nebraska"
31109,Lancaster,Nebraska,40.78416049,-96.68777155,319090,"Lancaster, Nebraska"
31111,Lincoln,Nebraska,41.04658298,-100.7475374,34914,"Lincoln, Nebraska"
31113,Logan,Nebraska,41.56650314,-100.4817851,748,"Logan, Nebraska"
31115,Loup,Nebraska,41.91371961,-99.45440415,664,"Loup, Nebraska"
31117,McPherson,Nebraska,41.56797682,-101.0599362,494,"McPherson, Nebraska"
31119,Madison,Nebraska,41.91676024,-97.6005481,35099,"Madison, Nebraska"
31121,Merrick,Nebraska,41.16624273,-98.0374887,7755,"Merrick, Nebraska"
31123,Morrill,Nebraska,41.71711774,-103.0061405,4642,"Morrill, Nebraska"
31125,Nance,Nebraska,41.39750195,-97.99327291,3519,"Nance, Nebraska"
31127,Nemaha,Nebraska,40.38514847,-95.85433992,6972,"Nemaha, Nebraska"
31129,Nuckolls,Nebraska,40.17637905,-98.04743961,4148,"Nuckolls, Nebraska"
31131,Otoe,Nebraska,40.64843556,-96.13374142,16012,"Otoe, Nebraska"
31133,Pawnee,Nebraska,40.13141096,-96.23705437,2613,"Pawnee, Nebraska"
31135,Perkins,Nebraska,40.85082525,-101.6502942,2891,"Perkins, Nebraska"
31137,Phelps,Nebraska,40.51156033,-99.41461667,9034,"Phelps, Nebraska"
31139,Pierce,Nebraska,42.26434853,-97.60122773,7148,"Pierce, Nebraska"
31141,Platte,Nebraska,41.57246836,-97.52144359,33470,"Platte, Nebraska"
31143,Polk,Nebraska,41.18813488,-97.56630712,5213,"Polk, Nebraska"
31145,Red Willow,Nebraska,40.1755688,-100.476998,10724,"Red Willow, Nebraska"
31147,Richardson,Nebraska,40.1247415,-95.71755036,7865,"Richardson, Nebraska"
31149,Rock,Nebraska,42.42252217,-99.44832069,1357,"Rock, Nebraska"
31151,Saline,Nebraska,40.52418865,-97.14085859,14224,"Saline, Nebraska"
31153,Sarpy,Nebraska,41.11314181,-96.11156432,187196,"Sarpy, Nebraska"
31155,Saunders,Nebraska,41.2278103,-96.63773905,21578,"Saunders, Nebraska"
31157,Scotts Bluff,Nebraska,41.85070896,-103.7080986,35618,"Scotts Bluff, Nebraska"
31159,Seward,Nebraska,40.87241834,-97.139673,17284,"Seward, Nebraska"
31161,Sheridan,Nebraska,42.50284406,-102.4126613,5246,"Sheridan, Nebraska"
31163,Sherman,Nebraska,41.22045983,-98.97588642,3001,"Sherman, Nebraska"
31165,Sioux,Nebraska,42.48932059,-103.7576544,1166,"Sioux, Nebraska"
31167,Stanton,Nebraska,41.9169835,-97.19394708,5920,"Stanton, Nebraska"
31169,Thayer,Nebraska,40.17626377,-97.59504381,5003,"Thayer, Nebraska"
31171,Thomas,Nebraska,41.91358968,-100.5556632,722,"Thomas, Nebraska"
31173,Thurston,Nebraska,42.15725356,-96.54157099,7224,"Thurston, Nebraska"
31175,Valley,Nebraska,41.56730777,-98.98197724,4158,"Valley, Nebraska"
31177,Washington,Nebraska,41.52815707,-96.22019892,20729,"Washington, Nebraska"
31179,Wayne,Nebraska,42.20934475,-97.11926964,9385,"Wayne, Nebraska"
31181,Webster,Nebraska,40.17642643,-98.50019851,3487,"Webster, Nebraska"
31183,Wheeler,Nebraska,41.91482725,-98.52798941,783,"Wheeler, Nebraska"
31185,York,Nebraska,40.87272618,-97.59710186,13679,"York, Nebraska"
32001,Churchill,Nevada,39.58105744,-118.3394607,24909,"Churchill, Nevada"
32003,Clark,Nevada,36.21458855,-115.0130241,2266715,"Clark, Nevada"
32005,Douglas,Nevada,38.912862,-119.6171333,48905,"Douglas, Nevada"
32007,Elko,Nevada,41.14531606,-115.3577619,52778,"Elko, Nevada"
32009,Esmeralda,Nevada,37.78436681,-117.6319999,873,"Esmeralda, Nevada"
32011,Eureka,Nevada,39.98100864,-116.2683204,2029,"Eureka, Nevada"
32013,Humboldt,Nevada,41.40692186,-118.1109427,16831,"Humboldt, Nevada"
32015,Lander,Nevada,39.9332233,-117.0397075,5532,"Lander, Nevada"
32017,Lincoln,Nevada,37.64268459,-114.8790388,5183,"Lincoln, Nevada"
32019,Lyon,Nevada,39.01777974,-119.1870479,57510,"Lyon, Nevada"
32021,Mineral,Nevada,38.53841696,-118.4344506,4505,"Mineral, Nevada"
32023,Nye,Nevada,38.04264256,-116.4722702,46523,"Nye, Nevada"
32027,Pershing,Nevada,40.44003782,-118.4005641,6725,"Pershing, Nevada"
32029,Storey,Nevada,39.44875482,-119.5250207,4123,"Storey, Nevada"
32031,Washoe,Nevada,40.66562265,-119.6631594,471519,"Washoe, Nevada"
32033,White Pine,Nevada,39.44157041,-114.899966,9580,"White Pine, Nevada"
32510,Carson City,Nevada,39.15509045,-119.7480219,55916,"Carson City, Nevada"
33001,Belknap,New Hampshire,43.51637314,-71.41684235,61303,"Belknap, New Hampshire"
33003,Carroll,New Hampshire,43.87498583,-71.20430216,48910,"Carroll, New Hampshire"
33005,Cheshire,New Hampshire,42.92015988,-72.25311043,76085,"Cheshire, New Hampshire"
33007,Coos,New Hampshire,44.69063265,-71.30633239,31563,"Coos, New Hampshire"
33009,Grafton,New Hampshire,43.93779815,-71.82057197,89886,"Grafton, New Hampshire"
33011,Hillsborough,New Hampshire,42.91537785,-71.7200253,417025,"Hillsborough, New Hampshire"
33013,Merrimack,New Hampshire,43.29662971,-71.6811573,151391,"Merrimack, New Hampshire"
33015,Rockingham,New Hampshire,42.98499744,-71.12883377,309769,"Rockingham, New Hampshire"
33017,Strafford,New Hampshire,43.291833,-71.02336013,130633,"Strafford, New Hampshire"
33019,Sullivan,New Hampshire,43.36094111,-72.22203125,43146,"Sullivan, New Hampshire"
34001,Atlantic,New Jersey,39.47538693,-74.65848483,263670,"Atlantic, New Jersey"
34003,Bergen,New Jersey,40.96010917,-74.07164325,932202,"Bergen, New Jersey"
34005,Burlington,New Jersey,39.87681124,-74.66927768,445349,"Burlington, New Jersey"
34007,Camden,New Jersey,39.80343818,-74.96388753,506471,"Camden, New Jersey"
34009,Cape May,New Jersey,39.15008829,-74.80170244,92039,"Cape May, New Jersey"
34011,Cumberland,New Jersey,39.37199394,-75.10712559,149527,"Cumberland, New Jersey"
34013,Essex,New Jersey,40.78681335,-74.24657979,798975,"Essex, New Jersey"
34015,Gloucester,New Jersey,39.71581067,-75.13995546,291636,"Gloucester, New Jersey"
34017,Hudson,New Jersey,40.73766234,-74.07515667,672391,"Hudson, New Jersey"
34019,Hunterdon,New Jersey,40.56335249,-74.91284156,124371,"Hunterdon, New Jersey"
34021,Mercer,New Jersey,40.28047017,-74.70479631,367430,"Mercer, New Jersey"
34023,Middlesex,New Jersey,40.43629879,-74.41426991,825062,"Middlesex, New Jersey"
34025,Monmouth,New Jersey,40.26549699,-74.22240686,618795,"Monmouth, New Jersey"
34027,Morris,New Jersey,40.86095313,-74.5455371,491845,"Morris, New Jersey"
34029,Ocean,New Jersey,39.8895449,-74.28089251,607186,"Ocean, New Jersey"
34031,Passaic,New Jersey,41.03238628,-74.29954144,501826,"Passaic, New Jersey"
34033,Salem,New Jersey,39.58719656,-75.3469663,62385,"Salem, New Jersey"
34035,Somerset,New Jersey,40.56465737,-74.61683016,328934,"Somerset, New Jersey"
34037,Sussex,New Jersey,41.13891592,-74.69118243,140488,"Sussex, New Jersey"
34039,Union,New Jersey,40.65835409,-74.30680092,556341,"Union, New Jersey"
34041,Warren,New Jersey,40.85951833,-74.99556527,105267,"Warren, New Jersey"
35001,Bernalillo,New Mexico,35.05163625,-106.6703554,679121,"Bernalillo, New Mexico"
35003,Catron,New Mexico,33.91514144,-108.4046587,3527,"Catron, New Mexico"
35005,Chaves,New Mexico,33.36406072,-104.4665365,64615,"Chaves, New Mexico"
35006,Cibola,New Mexico,34.91131525,-107.998876,26675,"Cibola, New Mexico"
35007,Colfax,New Mexico,36.60569702,-104.6472674,11941,"Colfax, New Mexico"
35009,Curry,New Mexico,34.57421077,-103.3468876,48954,"Curry, New Mexico"
35011,De Baca,New Mexico,34.34274529,-104.4117842,1748,"De Baca, New Mexico"
35013,Dona Ana,New Mexico,32.35275771,-106.8329387,218195,"Dona Ana, New Mexico"
35015,Eddy,New Mexico,32.47167456,-104.3053527,58460,"Eddy, New Mexico"
35017,Grant,New Mexico,32.73911281,-108.3827845,26998,"Grant, New Mexico"
35019,Guadalupe,New Mexico,34.86319296,-104.790669,4300,"Guadalupe, New Mexico"
35021,Harding,New Mexico,35.85751555,-103.8220938,625,"Harding, New Mexico"
35023,Hidalgo,New Mexico,31.91383467,-108.7151824,4198,"Hidalgo, New Mexico"
35025,Lea,New Mexico,32.79215361,-103.4123733,71070,"Lea, New Mexico"
35027,Lincoln,New Mexico,33.74526079,-105.4586166,19572,"Lincoln, New Mexico"
35028,Los Alamos,New Mexico,35.86631386,-106.3134985,19369,"Los Alamos, New Mexico"
35029,Luna,New Mexico,32.18179341,-107.7508826,23709,"Luna, New Mexico"
35031,McKinley,New Mexico,35.5800772,-108.262245,71367,"McKinley, New Mexico"
35033,Mora,New Mexico,36.01095101,-104.9497716,4521,"Mora, New Mexico"
35035,Otero,New Mexico,32.61348406,-105.7417604,67490,"Otero, New Mexico"
35037,Quay,New Mexico,35.10403332,-103.5481727,8253,"Quay, New Mexico"
35039,Rio Arriba,New Mexico,36.51072137,-106.6931674,38921,"Rio Arriba, New Mexico"
35041,Roosevelt,New Mexico,34.02097406,-103.4799493,18500,"Roosevelt, New Mexico"
35043,Sandoval,New Mexico,35.68862401,-106.8687803,146748,"Sandoval, New Mexico"
35045,San Juan,New Mexico,36.50838318,-108.320437,123958,"San Juan, New Mexico"
35047,San Miguel,New Mexico,35.48014807,-104.8163562,27277,"San Miguel, New Mexico"
35049,Santa Fe,New Mexico,35.50708973,-105.9774716,150358,"Santa Fe, New Mexico"
35051,Sierra,New Mexico,33.13028233,-107.1925893,10791,"Sierra, New Mexico"
35053,Socorro,New Mexico,34.00715494,-106.9298354,16637,"Socorro, New Mexico"
35055,Taos,New Mexico,36.58006022,-105.6310198,32723,"Taos, New Mexico"
35057,Torrance,New Mexico,34.64048375,-105.8508949,15461,"Torrance, New Mexico"
35059,Union,New Mexico,36.48126404,-103.4709624,4059,"Union, New Mexico"
35061,Valencia,New Mexico,34.71669834,-106.8103733,76688,"Valencia, New Mexico"
36001,Albany,New York,42.60060306,-73.97723916,305506,"Albany, New York"
36003,Allegany,New York,42.25748406,-78.02750466,46091,"Allegany, New York"
36005,Bronx,New York,40.85209301,-73.86282755,1418207,"Bronx, New York"
36007,Broome,New York,42.15903158,-75.81326086,190488,"Broome, New York"
36009,Cattaraugus,New York,42.24778241,-78.67923096,76117,"Cattaraugus, New York"
36011,Cayuga,New York,42.91261714,-76.55731592,76576,"Cayuga, New York"
36013,Chautauqua,New York,42.2276921,-79.36691763,126903,"Chautauqua, New York"
36015,Chemung,New York,42.13891056,-76.7638805,83456,"Chemung, New York"
36017,Chenango,New York,42.49430041,-75.60887553,47207,"Chenango, New York"
36019,Clinton,New York,44.74530905,-73.67875352,80485,"Clinton, New York"
36021,Columbia,New York,42.24819348,-73.63089095,59461,"Columbia, New York"
36023,Cortland,New York,42.59509207,-76.07048931,47581,"Cortland, New York"
36025,Delaware,New York,42.19837623,-74.96709306,44135,"Delaware, New York"
36027,Dutchess,New York,41.7648606,-73.74356679,294218,"Dutchess, New York"
36029,Erie,New York,42.76249024,-78.73063652,918702,"Erie, New York"
36031,Essex,New York,44.11630765,-73.77297842,36885,"Essex, New York"
36033,Franklin,New York,44.59040891,-74.29926032,50022,"Franklin, New York"
36035,Fulton,New York,43.11363907,-74.41798804,53383,"Fulton, New York"
36037,Genesee,New York,43.0022601,-78.19135193,57280,"Genesee, New York"
36039,Greene,New York,42.275797,-74.12384884,47188,"Greene, New York"
36041,Hamilton,New York,43.66146647,-74.49721957,4416,"Hamilton, New York"
36043,Herkimer,New York,43.42034246,-74.96145307,61319,"Herkimer, New York"
36045,Jefferson,New York,44.04200959,-75.94653457,109834,"Jefferson, New York"
36047,Kings,New York,40.6361825,-73.94935552,2559903,"Kings, New York"
36049,Lewis,New York,43.7844157,-75.44903992,26296,"Lewis, New York"
36051,Livingston,New York,42.72596275,-77.77966158,62914,"Livingston, New York"
36053,Madison,New York,42.91653905,-75.67266639,70941,"Madison, New York"
36055,Monroe,New York,43.14638895,-77.69322942,741770,"Monroe, New York"
36057,Montgomery,New York,42.90123494,-74.44011632,49221,"Montgomery, New York"
36059,Nassau,New York,40.74066522,-73.58941873,1356924,"Nassau, New York"
36061,New York,New York,40.7672726,-73.97152637,1628706,"New York, New York"
36063,Niagara,New York,43.19898042,-78.74777412,209281,"Niagara, New York"
36065,Oneida,New York,43.24375382,-75.43710392,228671,"Oneida, New York"
36067,Onondaga,New York,43.00491923,-76.19971155,460528,"Onondaga, New York"
36069,Ontario,New York,42.85145728,-77.30874425,109777,"Ontario, New York"
36071,Orange,New York,41.40337468,-74.30240757,384940,"Orange, New York"
36073,Orleans,New York,43.2516977,-78.2320066,40352,"Orleans, New York"
36075,Oswego,New York,43.42778894,-76.14635194,117124,"Oswego, New York"
36077,Otsego,New York,42.63492579,-75.03151402,59493,"Otsego, New York"
36079,Putnam,New York,41.42630093,-73.74965532,98320,"Putnam, New York"
36081,Queens,New York,40.71088124,-73.81684712,2253858,"Queens, New York"
36083,Rensselaer,New York,42.71348136,-73.51089874,158714,"Rensselaer, New York"
36085,Richmond,New York,40.58582155,-74.14808598,476143,"Richmond, New York"
36087,Rockland,New York,41.15027894,-74.02560498,325789,"Rockland, New York"
36089,St. Lawrence,New York,44.4976179,-75.06550039,107740,"St. Lawrence, New York"
36091,Saratoga,New York,43.10904162,-73.86653895,229863,"Saratoga, New York"
36093,Schenectady,New York,42.81668777,-74.05278291,155299,"Schenectady, New York"
36095,Schoharie,New York,42.58831742,-74.4433903,30999,"Schoharie, New York"
36097,Schuyler,New York,42.39184015,-76.8773299,17807,"Schuyler, New York"
36099,Seneca,New York,42.78081007,-76.82497064,34016,"Seneca, New York"
36101,Steuben,New York,42.2689144,-77.3829924,95379,"Steuben, New York"
36103,Suffolk,New York,40.88320119,-72.8012172,1476601,"Suffolk, New York"
36105,Sullivan,New York,41.71579493,-74.76394559,75432,"Sullivan, New York"
36107,Tioga,New York,42.16852837,-76.30835812,48203,"Tioga, New York"
36109,Tompkins,New York,42.44945765,-76.47229843,102180,"Tompkins, New York"
36111,Ulster,New York,41.89027881,-74.26252104,177573,"Ulster, New York"
36113,Warren,New York,43.56173026,-73.8433699,63944,"Warren, New York"
36115,Washington,New York,43.31153794,-73.43043448,61204,"Washington, New York"
36117,Wayne,New York,43.15494365,-77.02976528,89918,"Wayne, New York"
36119,Westchester,New York,41.16278376,-73.75741653,967506,"Westchester, New York"
36121,Wyoming,New York,42.70145109,-78.22199579,39859,"Wyoming, New York"
36123,Yates,New York,42.63505484,-77.10369919,24913,"Yates, New York"
37001,Alamance,North Carolina,36.0434701,-79.39976137,169509,"Alamance, North Carolina"
37003,Alexander,North Carolina,35.9223796,-81.17751948,37497,"Alexander, North Carolina"
37005,Alleghany,North Carolina,36.49360862,-81.12857041,11137,"Alleghany, North Carolina"
37007,Anson,North Carolina,34.97403241,-80.09953279,24446,"Anson, North Carolina"
37009,Ashe,North Carolina,36.43296207,-81.49862729,27203,"Ashe, North Carolina"
37011,Avery,North Carolina,36.07569796,-81.92308483,17557,"Avery, North Carolina"
37013,Beaufort,North Carolina,35.48531943,-76.84325809,46994,"Beaufort, North Carolina"
37015,Bertie,North Carolina,36.0688473,-76.96545943,18947,"Bertie, North Carolina"
37017,Bladen,North Carolina,34.61296243,-78.56180059,32722,"Bladen, North Carolina"
37019,Brunswick,North Carolina,34.070565,-78.22814204,142820,"Brunswick, North Carolina"
37021,Buncombe,North Carolina,35.61113393,-82.53305,261191,"Buncombe, North Carolina"
37023,Burke,North Carolina,35.74989637,-81.70755735,90485,"Burke, North Carolina"
37025,Cabarrus,North Carolina,35.3877799,-80.55267168,216453,"Cabarrus, North Carolina"
37027,Caldwell,North Carolina,35.95204977,-81.54799522,82178,"Caldwell, North Carolina"
37029,Camden,North Carolina,36.33804939,-76.15568396,10867,"Camden, North Carolina"
37031,Carteret,North Carolina,34.8932941,-76.54120135,69473,"Carteret, North Carolina"
37033,Caswell,North Carolina,36.39312665,-79.33353281,22604,"Caswell, North Carolina"
37035,Catawba,North Carolina,35.66211129,-81.2132617,159551,"Catawba, North Carolina"
37037,Chatham,North Carolina,35.70394416,-79.25541492,74470,"Chatham, North Carolina"
37039,Cherokee,North Carolina,35.1349263,-84.05970864,28612,"Cherokee, North Carolina"
37041,Chowan,North Carolina,36.12908077,-76.60118385,13943,"Chowan, North Carolina"
37043,Clay,North Carolina,35.05704275,-83.74353633,11231,"Clay, North Carolina"
37045,Cleveland,North Carolina,35.33553364,-81.55204486,97947,"Cleveland, North Carolina"
37047,Columbus,North Carolina,34.26744084,-78.65801424,55508,"Columbus, North Carolina"
37049,Craven,North Carolina,35.11833364,-77.08398081,102139,"Craven, North Carolina"
37051,Cumberland,North Carolina,35.04762133,-78.82623165,335509,"Cumberland, North Carolina"
37053,Currituck,North Carolina,36.36123664,-75.95876401,27763,"Currituck, North Carolina"
37055,Dare,North Carolina,35.66520691,-75.71767334,37009,"Dare, North Carolina"
37057,Davidson,North Carolina,35.79115496,-80.21256572,167609,"Davidson, North Carolina"
37059,Davie,North Carolina,35.93099927,-80.54496571,42846,"Davie, North Carolina"
37061,Duplin,North Carolina,34.93449805,-77.93140529,58741,"Duplin, North Carolina"
37063,Durham,North Carolina,36.03638492,-78.87608331,321488,"Durham, North Carolina"
37065,Edgecombe,North Carolina,35.91230639,-77.59436892,51472,"Edgecombe, North Carolina"
37067,Forsyth,North Carolina,36.12859861,-80.25459052,382295,"Forsyth, North Carolina"
37069,Franklin,North Carolina,36.081519,-78.28708884,69685,"Franklin, North Carolina"
37071,Gaston,North Carolina,35.29373559,-81.17477045,224529,"Gaston, North Carolina"
37073,Gates,North Carolina,36.44667547,-76.69749701,11562,"Gates, North Carolina"
37075,Graham,North Carolina,35.3506925,-83.83369267,8441,"Graham, North Carolina"
37077,Granville,North Carolina,36.30337451,-78.65184241,60443,"Granville, North Carolina"
37079,Greene,North Carolina,35.48544173,-77.67578087,21069,"Greene, North Carolina"
37081,Guilford,North Carolina,36.07959451,-79.78824948,537174,"Guilford, North Carolina"
37083,Halifax,North Carolina,36.25669272,-77.6556109,50010,"Halifax, North Carolina"
37085,Harnett,North Carolina,35.36731853,-78.87243571,135976,"Harnett, North Carolina"
37087,Haywood,North Carolina,35.55269063,-82.98196486,62317,"Haywood, North Carolina"
37089,Henderson,North Carolina,35.33788927,-82.4766782,117417,"Henderson, North Carolina"
37091,Hertford,North Carolina,36.3607755,-76.98104134,23677,"Hertford, North Carolina"
37093,Hoke,North Carolina,35.01888303,-79.23651674,55234,"Hoke, North Carolina"
37095,Hyde,North Carolina,35.42017674,-76.15180542,4937,"Hyde, North Carolina"
37097,Iredell,North Carolina,35.80950511,-80.8743128,181806,"Iredell, North Carolina"
37099,Jackson,North Carolina,35.28814273,-83.14093385,43938,"Jackson, North Carolina"
37101,Johnston,North Carolina,35.51745004,-78.36622717,209339,"Johnston, North Carolina"
37103,Jones,North Carolina,35.02254606,-77.35870791,9419,"Jones, North Carolina"
37105,Lee,North Carolina,35.47623147,-79.17569362,61779,"Lee, North Carolina"
37107,Lenoir,North Carolina,35.2403259,-77.64245615,55949,"Lenoir, North Carolina"
37109,Lincoln,North Carolina,35.48508185,-81.21740317,86111,"Lincoln, North Carolina"
37111,McDowell,North Carolina,35.67736232,-82.0482425,45756,"McDowell, North Carolina"
37113,Macon,North Carolina,35.14867843,-83.41696617,35858,"Macon, North Carolina"
37115,Madison,North Carolina,35.85402722,-82.71346418,21755,"Madison, North Carolina"
37117,Martin,North Carolina,35.84326734,-77.10860251,22440,"Martin, North Carolina"
37119,Mecklenburg,North Carolina,35.24469268,-80.8317671,1110356,"Mecklenburg, North Carolina"
37121,Mitchell,North Carolina,36.01059309,-82.1582442,14964,"Mitchell, North Carolina"
37123,Montgomery,North Carolina,35.33155144,-79.90416657,27173,"Montgomery, North Carolina"
37125,Moore,North Carolina,35.30885257,-79.48474178,100880,"Moore, North Carolina"
37127,Nash,North Carolina,35.96575634,-77.98422508,94298,"Nash, North Carolina"
